total_keystrokes,avg_inter_key_time_ms,total_clicks,avg_inter_click_time_ms,scroll_events,avg_scroll_magnitude,active_application,application_category
3.295836866004329,5.759994762047297,1.9459101490553132,8.440405015338085,2.833213344056216,0.24686007793152578,iTerm2,Desarrollo/Terminal
2.0794415416798357,5.9885436186803185,1.791759469228055,8.543914963381706,4.442651256490317,0.4762341789963716,Google Chrome,Navegadores
0.0,0.0,2.3978952727983707,8.33932012539894,4.553876891600541,0.29266961396282,Google Chrome,Navegadores
0.0,0.0,2.302585092994046,7.518279620635243,5.043425116919247,0.8586616190375187,Google Chrome,Navegadores
1.3862943611198906,0.0,2.302585092994046,7.477472258620738,0.0,0.0,Cursor,IDE/Desarrollo
1.9459101490553132,0.0,1.9459101490553132,7.907132696309687,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
3.9318256327243257,4.937897323232999,1.0986122886681096,8.793250962708022,0.0,0.0,Cursor,IDE/Desarrollo
3.4011973816621555,5.175471536549191,1.3862943611198906,6.611601870314111,0.0,0.0,Cursor,IDE/Desarrollo
4.04305126783455,5.458790872258775,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,2.0794415416798357,8.694986176356464,3.6109179126442243,0.598836501088704,Cursor,IDE/Desarrollo
0.0,0.0,2.0794415416798357,8.261179452938798,0.0,0.0,Cursor,IDE/Desarrollo
3.4339872044851463,5.879815783275738,1.791759469228055,7.816235588764315,3.044522437723423,0.35065687161316933,Cursor,IDE/Desarrollo
3.58351893845611,5.3349706841960725,0.6931471805599453,8.741953568296609,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,8.922194191843092,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.302585092994046,9.256685963309133,4.605170185988092,0.5227541946312645,Google Chrome,Navegadores
0.0,0.0,2.302585092994046,7.774089366613436,2.833213344056216,0.3483066942682158,Google Chrome,Navegadores
1.9459101490553132,5.546998701650085,1.791759469228055,8.491849400188404,4.762173934797756,0.3459509805757567,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,1.791759469228055,8.55924962370458,3.367295829986474,0.2520548948086298,Cursor,IDE/Desarrollo
3.1354942159291497,7.0159342989224545,1.9459101490553132,8.166618649747198,0.0,0.0,Cursor,IDE/Desarrollo
3.2188758248682006,6.057111828343837,1.9459101490553132,7.6137610984187445,0.0,0.0,Cursor,IDE/Desarrollo
2.1972245773362196,5.415136975294757,1.3862943611198906,8.599478306091779,3.8712010109078907,0.26236426446749106,Cursor,IDE/Desarrollo
3.1354942159291497,6.264584859893806,1.6094379124341003,8.285235913069943,2.772588722239781,0.18232155679395462,Cursor,IDE/Desarrollo
3.295836866004329,5.530169554039147,2.302585092994046,7.648814460461233,2.8903717578961645,0.27002713721306015,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,2.1972245773362196,7.5603373764617015,4.07753744390572,0.5088236210953176,Cursor,IDE/Desarrollo
2.639057329615259,5.843273849030173,2.1972245773362196,7.660349918185503,3.7612001156935624,0.3829922522561058,Cursor,IDE/Desarrollo
2.4849066497880004,5.959913678686144,2.0794415416798357,7.9745706961323455,3.9512437185814275,0.6997917232786139,Cursor,IDE/Desarrollo
2.302585092994046,0.0,1.791759469228055,8.133419122510015,4.897839799950911,0.4274440148269396,Cursor,IDE/Desarrollo
3.295836866004329,4.119795694651625,1.6094379124341003,7.343141583206179,0.0,0.0,‎WhatsApp,Comunicación
0.0,0.0,2.0794415416798357,8.611425821175013,1.0986122886681096,0.0,‎WhatsApp,Comunicación
0.0,0.0,1.6094379124341003,9.364097545818687,4.8283137373023015,0.7561219797213337,Antigravity,IDE/Desarrollo
2.772588722239781,5.934585506004542,2.302585092994046,9.418741384127413,3.784189633918261,0.20972053098206905,Cursor,IDE/Desarrollo
1.9459101490553132,0.0,2.1972245773362196,7.918112993969321,0.0,0.0,Cursor,IDE/Desarrollo
1.6094379124341003,5.383883254877683,1.9459101490553132,8.403273184646487,0.0,0.0,Google Chrome,Navegadores
2.70805020110221,4.033886593184986,1.9459101490553132,7.746803490108495,3.5553480614894135,0.9229352745928237,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,1.6094379124341003,8.107643753778259,4.406719247264253,1.0200499661650075,Cursor,IDE/Desarrollo
2.9444389791664403,6.826057034997632,1.3862943611198906,8.202009275287926,3.6375861597263857,0.6006663277657802,Cursor,IDE/Desarrollo
1.791759469228055,5.717937375246783,1.9459101490553132,8.363791786368065,1.6094379124341003,0.0,Cursor,IDE/Desarrollo
2.3978952727983707,7.0159342989224545,1.9459101490553132,7.851792168012667,0.0,0.0,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,1.6094379124341003,5.414484282170848,3.258096538021482,0.14554230529065812,Cursor,IDE/Desarrollo
2.5649493574615367,6.464500033958373,1.791759469228055,9.636749721286535,3.295836866004329,0.18232155679395462,Cursor,IDE/Desarrollo
2.9444389791664403,6.443961660973846,0.6931471805599453,8.547032860359904,1.791759469228055,0.0,Cursor,IDE/Desarrollo
2.5649493574615367,6.523787439884796,2.0794415416798357,8.814984492987277,0.0,0.0,Cursor,IDE/Desarrollo
2.302585092994046,5.5570468279872385,2.0794415416798357,8.885080573705721,0.0,0.0,Cursor,IDE/Desarrollo
4.07753744390572,6.188065609197945,0.6931471805599453,7.946248304229856,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,8.807896694745141,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.9459101490553132,7.606940858327728,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
2.772588722239781,4.375379591952088,2.0794415416798357,8.272768119782448,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,2.0794415416798357,7.58986847508171,4.948759890378168,0.4446858212614456,Cursor,IDE/Desarrollo
1.791759469228055,4.9427846271880815,1.791759469228055,8.14872709955022,0.0,0.0,‎WhatsApp,Comunicación
0.0,0.0,1.9459101490553132,8.003404292595373,0.0,0.0,Cursor,IDE/Desarrollo
1.9459101490553132,4.855409962964003,2.0794415416798357,7.789520816480059,0.0,0.0,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,1.9459101490553132,8.577953960826912,4.290459441148391,0.906913570061558,Cursor,IDE/Desarrollo
3.4339872044851463,7.0159342989224545,1.0986122886681096,8.434115159581399,0.0,0.0,Cursor,IDE/Desarrollo
3.258096538021482,6.139589968610877,1.6094379124341003,8.74569781314418,0.6931471805599453,0.0,Cursor,IDE/Desarrollo
3.044522437723423,6.493254471617774,1.9459101490553132,7.434857713809802,3.9318256327243257,0.3920420877760237,Cursor,IDE/Desarrollo
3.4965075614664802,4.767997401294246,1.9459101490553132,7.47631759379802,0.6931471805599453,0.0,‎WhatsApp,Comunicación
3.258096538021482,4.221172984495168,1.791759469228055,8.452343866428597,3.2188758248682006,1.007957920399979,iTerm2,Desarrollo/Terminal
3.8712010109078907,5.212287326072002,1.0986122886681096,7.791838196411341,0.0,0.0,iTerm2,Desarrollo/Terminal
4.04305126783455,5.232230981420177,1.0986122886681096,7.724014971978006,0.0,0.0,iTerm2,Desarrollo/Terminal
2.9444389791664403,4.469655876301394,1.791759469228055,8.452099138221525,0.0,0.0,Google Chrome,Navegadores
4.007333185232471,5.3675013308866975,1.3862943611198906,8.142586041281238,3.9512437185814275,0.15700374880966475,iTerm2,Desarrollo/Terminal
4.02535169073515,4.793390974713036,1.6094379124341003,7.311144901425898,0.0,0.0,iTerm2,Desarrollo/Terminal
3.784189633918261,5.384265678684401,1.3862943611198906,7.385303294310408,0.0,0.0,iTerm2,Desarrollo/Terminal
2.70805020110221,3.955465563270983,2.0794415416798357,8.105612420707656,0.0,0.0,Cursor,IDE/Desarrollo
3.1354942159291497,4.865275490669638,2.1972245773362196,6.638550337007252,0.0,0.0,Cursor,IDE/Desarrollo
4.02535169073515,5.319703706429409,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
3.7612001156935624,5.485004380851631,1.0986122886681096,8.657118019075593,0.0,0.0,Cursor,IDE/Desarrollo
3.6109179126442243,6.1110755406604955,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
2.302585092994046,4.576324795874255,2.0794415416798357,9.19195607836907,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.1972245773362196,9.441177187431645,4.68213122712422,0.4252677354043441,Cursor,IDE/Desarrollo
3.1354942159291497,6.216985270707943,1.791759469228055,7.607465873142059,0.0,0.0,Cursor,IDE/Desarrollo
3.4011973816621555,5.332235584751498,1.6094379124341003,7.494445046215613,0.0,0.0,Cursor,IDE/Desarrollo
3.58351893845611,5.358659595554198,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
2.772588722239781,3.9693480720474152,1.9459101490553132,7.888133180149943,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.9459101490553132,8.232760057664942,4.890349128221754,0.636576829071551,Cursor,IDE/Desarrollo
3.044522437723423,5.194770020918307,1.3862943611198906,7.6694750204887105,3.2188758248682006,1.0941579383187294,Google Chrome,Navegadores
1.3862943611198906,3.941193382727926,2.0794415416798357,8.53298976597189,3.912023005428146,0.14265630040152322,Google Chrome,Navegadores
2.302585092994046,4.73707525686803,1.3862943611198906,7.474651169214849,4.983606621708336,0.25464221837358075,Google Chrome,Navegadores
2.302585092994046,5.510615653342044,1.3862943611198906,7.827400378668866,4.574710978503383,0.08004270767353643,Google Chrome,Navegadores
1.3862943611198906,0.0,1.9459101490553132,8.277624652154367,5.0689042022202315,0.8572481912403718,Google Chrome,Navegadores
1.9459101490553132,0.0,2.302585092994046,7.504022548353847,4.3694478524670215,0.06140862812864352,Google Chrome,Navegadores
2.302585092994046,0.0,2.5649493574615367,7.243889363198174,4.859812404361672,0.40324041308605324,Google Chrome,Navegadores
1.6094379124341003,0.0,2.0794415416798357,7.580725262103265,3.7612001156935624,0.023065272930996094,Google Chrome,Navegadores
2.639057329615259,5.626361327687617,2.302585092994046,7.704104146605439,1.6094379124341003,0.0,Cursor,IDE/Desarrollo
2.4849066497880004,4.805931786409171,1.3862943611198906,7.568379267836522,4.04305126783455,1.1610653033146594,Cursor,IDE/Desarrollo
2.70805020110221,7.0159342989224545,1.6094379124341003,7.74474447289306,3.9512437185814275,0.39877611995736784,Cursor,IDE/Desarrollo
2.772588722239781,6.113394527844895,2.0794415416798357,7.803199558964724,0.0,0.0,Cursor,IDE/Desarrollo
2.302585092994046,4.189705245801593,2.1972245773362196,8.34493918632759,4.442651256490317,0.37843643572024505,Google Chrome,Navegadores
0.6931471805599453,0.0,1.9459101490553132,9.119673959839904,3.295836866004329,0.0676586484738148,Google Chrome,Navegadores
3.1354942159291497,6.113527300582422,1.3862943611198906,7.991056504825808,0.0,0.0,Cursor,IDE/Desarrollo
4.219507705176107,5.4980285108791245,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
3.9512437185814275,5.7510476671233155,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
3.7376696182833684,5.846901095916629,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,8.833450572929918,3.912023005428146,0.14842000511827327,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,9.522441604999594,3.8712010109078907,0.2801538060309893,Cursor,IDE/Desarrollo
0.0,0.0,2.1972245773362196,8.111021833972712,0.0,0.0,Google Chrome,Navegadores
2.0794415416798357,4.617856045795274,1.6094379124341003,8.978346101680678,3.5263605246161616,0.37385976869283327,Cursor,IDE/Desarrollo
3.2188758248682006,6.548558109285526,1.3862943611198906,7.655846664570715,3.4339872044851463,0.6881346387364011,Cursor,IDE/Desarrollo
1.791759469228055,4.793501426183533,1.3862943611198906,8.570388242983382,4.356708826689592,0.8810089177295153,Cursor,IDE/Desarrollo
3.1354942159291497,5.078439311027448,1.3862943611198906,8.303180328209143,3.1354942159291497,0.32690278560506225,Cursor,IDE/Desarrollo
3.258096538021482,5.359287026871055,0.6931471805599453,9.027154842064917,3.091042453358316,0.7162124534909414,Cursor,IDE/Desarrollo
1.0986122886681096,5.809122990114025,1.9459101490553132,7.699869580940826,4.3694478524670215,0.5168076954435381,Cursor,IDE/Desarrollo
1.6094379124341003,4.343718838018831,2.0794415416798357,8.26245404834561,3.4011973816621555,0.43178241642553783,Google Chrome,Navegadores
1.3862943611198906,5.950408150117615,1.9459101490553132,7.900172135645514,4.624972813284271,0.14265630040152322,Google Chrome,Navegadores
2.4849066497880004,5.741410039079831,2.0794415416798357,8.136168956897768,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.3862943611198906,9.014074442753481,4.143134726391533,0.5048075514404277,Google Chrome,Navegadores
2.302585092994046,3.943844617751102,1.9459101490553132,8.842992002480976,0.0,0.0,Google Chrome,Navegadores
3.9512437185814275,5.297833916371497,0.6931471805599453,8.942940114823914,0.0,0.0,Cursor,IDE/Desarrollo
3.295836866004329,5.472564748074418,1.6094379124341003,7.570919083848651,0.0,0.0,Cursor,IDE/Desarrollo
3.091042453358316,5.058917392714304,1.9459101490553132,7.772251538268347,4.219507705176107,0.039220713153281295,Google Chrome,Navegadores
2.70805020110221,4.553561052254861,1.6094379124341003,7.145960826773004,3.58351893845611,0.2649250853291647,iTerm2,Desarrollo/Terminal
0.0,0.0,1.791759469228055,8.085627404858089,4.04305126783455,1.2237754316221157,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,1.791759469228055,8.240895844124415,3.4011973816621555,0.676340062243564,Cursor,IDE/Desarrollo
2.772588722239781,5.558075674355499,2.1972245773362196,7.745843719687977,1.0986122886681096,0.0,Google Chrome,Navegadores
3.367295829986474,4.321347323862031,1.6094379124341003,7.968972564651248,2.995732273553991,0.2876820724517809,Cursor,IDE/Desarrollo
1.791759469228055,4.319175577856093,0.6931471805599453,8.486170251180914,3.6375861597263857,0.36000273403140703,Cursor,IDE/Desarrollo
0.0,0.0,2.0794415416798357,7.929041259812358,1.0986122886681096,0.0,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,9.239248477123391,2.302585092994046,0.036010437523033074,Cursor,IDE/Desarrollo
2.0794415416798357,4.4082627708657185,2.0794415416798357,7.207546242008995,3.5263605246161616,0.6043159668533296,Cursor,IDE/Desarrollo
3.367295829986474,5.754137551277298,1.0986122886681096,7.111378883042399,3.6888794541139363,0.8544153281560676,Cursor,IDE/Desarrollo
3.044522437723423,5.827041845801785,1.3862943611198906,8.446734961100981,4.477336814478207,0.5442603998522281,Cursor,IDE/Desarrollo
3.295836866004329,6.0273222398471535,1.3862943611198906,7.48788865798732,3.044522437723423,1.3720263893221858,Cursor,IDE/Desarrollo
3.295836866004329,5.734074557065181,1.9459101490553132,7.739205367028818,3.6109179126442243,0.23901690047049992,Cursor,IDE/Desarrollo
3.4339872044851463,5.743836174113374,2.0794415416798357,6.790187220216566,0.0,0.0,Google Chrome,Navegadores
2.1972245773362196,6.275377023551893,1.9459101490553132,8.267699675695894,1.0986122886681096,0.0,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,8.188488178329957,0.0,0.0,Cursor,IDE/Desarrollo
2.3978952727983707,7.0159342989224545,2.302585092994046,8.064273726550523,0.0,0.0,Google Chrome,Navegadores
2.639057329615259,6.874067497559415,2.3978952727983707,7.597344470733494,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,8.548152953602536,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.3862943611198906,8.486188818173547,4.969813299576001,0.24425251452444494,Cursor,IDE/Desarrollo
1.0986122886681096,0.0,1.3862943611198906,8.44487049650121,4.02535169073515,0.5247285289349821,Cursor,IDE/Desarrollo
2.4849066497880004,6.629746271226043,1.0986122886681096,8.837019071616584,3.091042453358316,0.7355678964438974,Cursor,IDE/Desarrollo
2.9444389791664403,6.117943001131589,1.9459101490553132,8.245834060827073,2.70805020110221,0.7307640441312521,Cursor,IDE/Desarrollo
1.6094379124341003,6.456178167228962,1.0986122886681096,8.63466625310973,5.0689042022202315,1.1205911953868848,Cursor,IDE/Desarrollo
2.995732273553991,6.6934021451575125,2.0794415416798357,7.624014962628076,3.7612001156935624,1.2716314527997508,Cursor,IDE/Desarrollo
1.6094379124341003,3.817419242719168,2.1972245773362196,8.125194009386416,3.8066624897703196,0.11332868530700317,Google Chrome,Navegadores
2.5649493574615367,5.509563759836918,2.1972245773362196,7.573921731210308,0.0,0.0,Cursor,IDE/Desarrollo
1.0986122886681096,6.605775930273976,1.0986122886681096,8.22680702174235,4.836281906951478,0.7639162514481526,Cursor,IDE/Desarrollo
2.772588722239781,4.736052238875995,1.9459101490553132,7.409503830493657,0.0,0.0,Google Chrome,Navegadores
2.772588722239781,4.949586971420176,1.3862943611198906,8.261114001092817,3.58351893845611,0.7482664797810248,Cursor,IDE/Desarrollo
2.4849066497880004,5.8034367405941065,1.9459101490553132,7.822205651767218,0.0,0.0,Cursor,IDE/Desarrollo
2.70805020110221,6.232035357744718,1.9459101490553132,8.53441209160549,0.0,0.0,Cursor,IDE/Desarrollo
2.302585092994046,5.759490454408956,2.0794415416798357,7.838115897480869,0.0,0.0,Google Chrome,Navegadores
1.3862943611198906,5.210068860993972,2.3978952727983707,7.743557314855856,3.4011973816621555,0.10735851832049936,Google Chrome,Navegadores
1.0986122886681096,0.0,2.5649493574615367,7.656740743134151,0.0,0.0,Google Chrome,Navegadores
2.1972245773362196,3.8130862575681226,2.3978952727983707,8.076188984687406,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,7.844432781233167,3.1354942159291497,0.5840760855055833,Google Chrome,Navegadores
1.6094379124341003,5.34255751252676,2.1972245773362196,7.846841540569467,1.0986122886681096,0.0,Google Chrome,Navegadores
2.70805020110221,3.702782359282928,2.302585092994046,7.35466298899395,0.0,0.0,Google Chrome,Navegadores
3.784189633918261,5.01754470239719,1.3862943611198906,7.581760414013716,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,2.1972245773362196,8.157048425076498,4.304065093204169,0.6746437089953856,Cursor,IDE/Desarrollo
0.0,0.0,1.9459101490553132,7.834644316546895,0.0,0.0,Cursor,IDE/Desarrollo
2.1972245773362196,5.1259263384309905,1.791759469228055,8.106123406408157,4.248495242049359,0.9870598027623623,Cursor,IDE/Desarrollo
3.58351893845611,4.886406529289809,1.6094379124341003,7.99839811800025,0.0,0.0,iTerm2,Desarrollo/Terminal
4.2626798770413155,5.205927917254689,0.6931471805599453,6.892523190840713,0.0,0.0,Cursor,IDE/Desarrollo
3.828641396489095,6.199047660304136,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
3.6635616461296463,5.609239778039073,1.0986122886681096,8.72250727148088,0.0,0.0,Cursor,IDE/Desarrollo
4.02535169073515,5.044392390894389,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.060443010546419,5.476421710051968,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
3.970291913552122,4.8620579432664615,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.204692619390966,5.556274497957987,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
2.5649493574615367,4.04713647923532,2.1972245773362196,9.55806595625622,0.0,0.0,Cursor,IDE/Desarrollo
3.295836866004329,5.433503639103105,1.0986122886681096,7.522652588221026,0.0,0.0,Cursor,IDE/Desarrollo
3.4339872044851463,5.292064524882271,0.6931471805599453,9.175994928691749,0.0,0.0,Cursor,IDE/Desarrollo
3.4011973816621555,5.537413004076173,1.6094379124341003,8.254380626477104,2.3978952727983707,0.0,Cursor,IDE/Desarrollo
3.4339872044851463,5.740596447778917,1.0986122886681096,8.860501059403859,4.07753744390572,1.3669416326040758,Cursor,IDE/Desarrollo
1.6094379124341003,5.271785146249849,1.0986122886681096,7.64419978789414,2.3978952727983707,0.2876820724517809,Cursor,IDE/Desarrollo
0.6931471805599453,0.0,2.1972245773362196,7.723184986915791,3.4965075614664802,0.4865329311969461,Cursor,IDE/Desarrollo
3.4011973816621555,6.372204264310794,1.0986122886681096,6.812909657920354,4.394449154672439,0.3025706849455316,Cursor,IDE/Desarrollo
1.0986122886681096,0.0,1.9459101490553132,8.48460939181345,4.406719247264253,0.9593502213346021,Cursor,IDE/Desarrollo
1.3862943611198906,0.0,1.0986122886681096,9.017696927310299,5.214935757608986,0.6729444732424258,Cursor,IDE/Desarrollo
2.833213344056216,5.814349413341397,0.6931471805599453,8.481818140881021,2.8903717578961645,1.1796801117568914,Google Chrome,Navegadores
4.07753744390572,5.341408783978985,0.0,0.0,0.0,0.0,‎WhatsApp,Comunicación
2.772588722239781,4.129282613583381,1.3862943611198906,9.215814362315982,5.375278407684165,0.9439058989071285,‎WhatsApp,Comunicación
0.0,0.0,1.9459101490553132,8.350651278600978,5.204006687076795,0.7639162514481526,‎WhatsApp,Comunicación
0.0,0.0,2.0794415416798357,8.246783314300938,5.313205979041787,0.7014459833746404,‎WhatsApp,Comunicación
0.0,0.0,2.1972245773362196,7.566052182106336,0.0,0.0,Firefox,Navegadores
2.4849066497880004,6.5627924322635,0.6931471805599453,10.020922231226972,4.174387269895637,0.7514160886839211,Firefox,Navegadores
1.0986122886681096,4.930075786237839,1.9459101490553132,8.002051600582602,3.8066624897703196,0.3829922522561058,Firefox,Navegadores
4.02535169073515,5.438890573961606,1.0986122886681096,8.417748476187715,0.0,0.0,Cursor,IDE/Desarrollo
3.713572066704308,5.673013940984565,1.0986122886681096,8.390140575643315,0.0,0.0,Cursor,IDE/Desarrollo
2.4849066497880004,4.19137044108987,0.6931471805599453,9.774351438886677,4.700480365792417,0.708035793053696,Cursor,IDE/Desarrollo
3.044522437723423,5.302176576873757,1.0986122886681096,8.766672232700715,4.875197323201151,0.12810000262731572,Firefox,Navegadores
1.0986122886681096,3.2983029584995225,1.0986122886681096,9.203365101239699,3.6888794541139363,0.17395330712343798,Firefox,Navegadores
2.70805020110221,4.123147955157772,1.6094379124341003,8.32703057369445,3.091042453358316,0.1795399138320778,Firefox,Navegadores
3.8712010109078907,4.8047857795714215,0.6931471805599453,8.499529435103836,0.0,0.0,iTerm2,Desarrollo/Terminal
2.0794415416798357,4.096176217051071,1.9459101490553132,9.035330420133619,0.0,0.0,Firefox,Navegadores
2.4849066497880004,4.589751933259711,2.0794415416798357,7.784682674199429,0.0,0.0,iTerm2,Desarrollo/Terminal
1.791759469228055,4.507116245512703,1.9459101490553132,7.651793589739121,0.0,0.0,iTerm2,Desarrollo/Terminal
3.295836866004329,6.062955407133167,1.0986122886681096,7.264445556136648,0.0,0.0,iTerm2,Desarrollo/Terminal
3.58351893845611,5.7052924451878,1.0986122886681096,8.174734806842503,0.0,0.0,iTerm2,Desarrollo/Terminal
3.1354942159291497,5.991622867907916,1.791759469228055,7.948293440555215,0.0,0.0,iTerm2,Desarrollo/Terminal
3.1780538303479458,5.423362855522261,1.9459101490553132,8.132656547200567,0.0,0.0,iTerm2,Desarrollo/Terminal
2.772588722239781,5.982919811276464,2.0794415416798357,8.073240861084537,0.0,0.0,Google Chrome,Navegadores
2.70805020110221,3.8939948029087548,2.0794415416798357,7.7109385277489455,0.0,0.0,iTerm2,Desarrollo/Terminal
4.248495242049359,5.290940222208987,0.6931471805599453,7.9096351547294805,0.0,0.0,iTerm2,Desarrollo/Terminal
2.0794415416798357,5.773090851921525,1.9459101490553132,8.617062055520906,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.302585092994046,7.484276878776272,0.0,0.0,Google Chrome,Navegadores
1.3862943611198906,0.0,1.6094379124341003,8.708568637775945,4.51085950651685,0.708035793053696,iTerm2,Desarrollo/Terminal
0.0,0.0,1.9459101490553132,8.931864238975583,3.713572066704308,0.8544153281560676,Antigravity,IDE/Desarrollo
1.9459101490553132,6.395066810085949,1.791759469228055,8.172331999027785,0.0,0.0,Cursor,IDE/Desarrollo
3.970291913552122,5.199656579724066,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.174387269895637,5.058303135575432,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
3.4657359027997265,5.018493228392844,1.9459101490553132,8.92680480199966,0.0,0.0,‎WhatsApp,Comunicación
3.58351893845611,5.7143486774274805,1.6094379124341003,8.611357260140649,0.0,0.0,Cursor,IDE/Desarrollo
3.713572066704308,5.216582950965466,1.0986122886681096,7.779653761666017,1.0986122886681096,0.0,Cursor,IDE/Desarrollo
4.219507705176107,5.327924711300694,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.04305126783455,4.666233927063825,1.0986122886681096,8.761590865117373,0.0,0.0,Cursor,IDE/Desarrollo
3.8501476017100584,5.715667127121854,1.3862943611198906,5.383225143633134,0.0,0.0,Cursor,IDE/Desarrollo
4.219507705176107,5.302989767196796,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
0.0,0.0,1.791759469228055,9.58115583256278,0.0,0.0,iTerm2,Desarrollo/Terminal
3.5263605246161616,5.769258056615112,1.3862943611198906,7.496158420490166,4.143134726391533,0.30748469974796067,iTerm2,Desarrollo/Terminal
2.4849066497880004,3.6111881463980646,1.791759469228055,9.284206195766737,0.0,0.0,iTerm2,Desarrollo/Terminal
0.0,0.0,1.791759469228055,8.304236741602681,3.8712010109078907,0.10135249426028749,Google Chrome,Navegadores
0.0,0.0,1.6094379124341003,9.661229562069947,3.1780538303479458,0.0,Google Chrome,Navegadores
0.0,0.0,1.6094379124341003,8.575558321325843,1.9459101490553132,0.0,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,8.889135986273565,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,2.1972245773362196,7.744364793392852,0.0,0.0,Google Chrome,Navegadores
3.8501476017100584,4.858157288642985,1.6094379124341003,6.9742044736199995,0.0,0.0,iTerm2,Desarrollo/Terminal
3.828641396489095,5.153291594497779,1.6094379124341003,8.397004765125969,0.0,0.0,iTerm2,Desarrollo/Terminal
3.258096538021482,5.0502619077667585,1.6094379124341003,8.087169986670025,0.0,0.0,iTerm2,Desarrollo/Terminal
0.0,0.0,1.791759469228055,8.104996476799462,0.0,0.0,Cursor,IDE/Desarrollo
2.5649493574615367,4.724936438953519,1.9459101490553132,7.687569332752655,0.0,0.0,iTerm2,Desarrollo/Terminal
3.6888794541139363,6.034324463653802,0.0,0.0,0.0,0.0,iTerm2,Desarrollo/Terminal
3.784189633918261,5.856999385323368,0.0,0.0,0.0,0.0,iTerm2,Desarrollo/Terminal
0.0,0.0,2.302585092994046,9.502581535958461,3.4965075614664802,1.4295134802398672,Google Chrome,Navegadores
3.044522437723423,4.516302541745397,1.791759469228055,7.769881229271608,0.0,0.0,Google Chrome,Navegadores
3.8066624897703196,5.266413817535028,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
4.31748811353631,5.21186946713873,0.0,0.0,0.0,0.0,Cursor,IDE/Desarrollo
0.6931471805599453,0.0,1.6094379124341003,9.96999678679236,5.736346465529465,0.6931471805599453,Google Chrome,Navegadores
0.0,0.0,1.3862943611198906,8.687284709685887,4.969813299576001,0.5364933705145685,Google Chrome,Navegadores
0.0,0.0,1.6094379124341003,9.074061589682957,5.4116460518550396,0.297632403304949,Google Chrome,Navegadores
0.0,0.0,1.9459101490553132,8.536024759151362,3.044522437723423,0.26236426446749106,Google Chrome,Navegadores
0.0,0.0,2.0794415416798357,7.579670310967064,0.0,0.0,Google Chrome,Navegadores
0.0,0.0,1.791759469228055,7.665808100782821,0.0,0.0,Google Chrome,Navegadores
1.791759469228055,4.377934941770625,1.791759469228055,8.709332507019749,0.0,0.0,iTerm2,Desarrollo/Terminal
3.4965075614664802,6.240470757947919,0.0,0.0,0.0,0.0,iTerm2,Desarrollo/Terminal
0.0,0.0,2.0794415416798357,8.255440473249516,2.995732273553991,0.5519675670971659,Google Chrome,Navegadores
